annual_output,mean_daily_loss,mean_idle,mean_shortage,utilization,max_daily_pens,loss_std,loss_p95,loss_cvar95,rental_day_ratio,planned_matings,executed_matings,execution_rate,scheme,N,R,h,seed,phase,q_max,B,engine_version,recomputed
1148.0,10.488767123287673,8.121643835616439,0.7890410958904109,93.45303326810176,123,4.792287510848846,18.0,20.301075268817204,0.2191780821917808,3710,3710,1.0,C,378,8,40,1007,screen,21.0,4.0,v2.2,False
1229.8,7.425753424657534,3.5117808219178084,1.3046575342465754,98.0293542074364,123,5.98463811897131,21.0,24.0,0.2854794520547945,4571,4571,1.0,C,378,8,40,1007,screen,28.0,0.0,v2.2,False
1172.6,9.714520547945206,6.40054794520548,1.1046575342465754,95.27152641878668,123,4.922327911101371,18.0,20.761904761904763,0.2663013698630137,4480,4480,1.0,C,378,8,40,1007,screen,28.0,2.0,v2.2,False
1148.0,10.488767123287673,8.121643835616439,0.7890410958904109,93.45303326810176,123,4.792287510848846,18.0,20.301075268817204,0.2191780821917808,4536,4536,1.0,C,378,8,40,1007,screen,28.0,4.0,v2.2,False
1237.0,7.282191780821917,4.196712328767124,1.0284931506849315,97.17123287671232,123,4.8822579368448125,18.0,19.859504132231404,0.2482191780821918,4039,4039,1.0,C,378,8,40,1008,screen,21.0,0.0,v2.2,False
1216.2,8.265205479452055,5.296438356164384,0.9895890410958904,96.1545988258317,121,4.330484084449648,16.0,19.053763440860216,0.2520547945205479,3850,3850,1.0,C,378,8,40,1008,screen,21.0,2.0,v2.2,False
1088.2,11.986301369863014,9.864109589041096,0.7073972602739727,91.8243639921722,122,6.379820912551674,23.0,26.010752688172044,0.2197260273972602,3542,3542,1.0,C,378,8,40,1008,screen,21.0,4.0,v2.2,False
1269.4,5.951780821917808,2.8235616438356166,1.0427397260273972,98.40998043052836,120,5.135326391274179,18.0,19.95967741935484,0.2723287671232877,4781,4781,1.0,C,378,8,40,1008,screen,28.0,0.0,v2.2,False
1185.2,9.207123287671234,6.547397260273972,0.8865753424657534,94.94569471624266,121,4.95205673408744,18.0,19.18897637795276,0.2536986301369863,4515,4515,1.0,C,378,8,40,1008,screen,28.0,2.0,v2.2,False
1122.6,10.943013698630136,9.202191780821918,0.5802739726027397,92.3018590998043,119,5.6375383369304455,19.0,19.80952380952381,0.2202739726027397,4333,4333,1.0,C,378,8,40,1008,screen,28.0,4.0,v2.2,False
1243.4,7.872876712328767,4.555616438356164,1.1057534246575342,96.91976516634053,122,5.292254114922961,21.0,23.77894736842105,0.2476712328767123,3997,3997,1.0,C,378,8,40,1009,screen,21.0,0.0,v2.2,False
1216.6,7.522739726027397,5.532054794520548,0.6635616438356164,95.65313111545989,120,4.213290004880355,15.0,17.29850746268657,0.2213698630136986,3815,3815,1.0,C,378,8,40,1009,screen,21.0,2.0,v2.2,False
1163.4,9.674520547945203,7.494794520547945,0.7265753424657534,93.95694716242662,121,4.664668972800867,18.0,19.916666666666668,0.2323287671232876,3654,3654,1.0,C,378,8,40,1009,screen,21.0,4.0,v2.2,False
1238.8,7.623561643835616,4.176438356164383,1.149041095890411,97.29696673189824,122,5.59538435887366,21.0,23.72448979591837,0.2547945205479452,4669,4669,1.0,C,378,8,40,1009,screen,28.0,0.0,v2.2,False
1167.8,10.227945205479452,6.6838356164383566,1.1813698630136986,95.08708414872798,123,5.760344184905522,21.0,23.17460317460317,0.267945205479452,4466,4466,1.0,C,378,8,40,1009,screen,28.0,2.0,v2.2,False
1193.8,9.406027397260274,7.3183561643835615,0.6958904109589041,94.08708414872798,122,4.864058442058211,18.0,19.26881720430108,0.2268493150684931,4382,4382,1.0,C,378,8,40,1009,screen,28.0,4.0,v2.2,False
1212.4,5.322739726027398,3.72,0.5342465753424658,97.15557729941293,119,3.681606299691272,12.0,14.386206896551723,0.1791780821917808,4165,4165,1.0,C,378,8,45,1000,screen,21.0,0.0,v2.2,False
1188.8,8.066849315068493,6.301369863013699,0.5884931506849315,94.89921722113505,121,4.244181025675865,15.0,16.65359477124183,0.1687671232876712,3913,3913,1.0,C,378,8,45,1000,screen,21.0,2.0,v2.2,False
1172.0,8.416986301369864,7.157808219178082,0.4197260273972603,93.98385518591,120,4.329599865067044,15.0,16.107913669064747,0.1408219178082191,3927,3927,1.0,C,378,8,45,1000,screen,21.0,4.0,v2.2,False
1220.4,4.428493150684932,2.802739726027397,0.5419178082191781,97.98140900195696,122,3.637864224557892,12.0,15.463917525773196,0.2076712328767123,4718,4718,1.0,C,378,8,45,1000,screen,28.0,0.0,v2.2,False
1196.2,6.192328767123287,4.979178082191781,0.4043835616438356,95.91536203522504,119,3.67225645015603,12.0,13.816993464052288,0.1506849315068493,4627,4627,1.0,C,378,8,45,1000,screen,28.0,2.0,v2.2,False
1179.4,7.193424657534247,6.524383561643836,0.2230136986301369,94.37377690802349,118,3.63045725757276,12.0,12.737623762376238,0.0920547945205479,4564,4564,1.0,C,378,8,45,1000,screen,28.0,4.0,v2.2,False
1201.2,5.216986301369863,3.4367123287671237,0.5934246575342466,97.46135029354208,121,3.789273398202537,12.0,15.262135922330096,0.2186301369863013,3997,3997,1.0,C,378,8,45,1001,screen,21.0,0.0,v2.2,False
1206.0,7.066301369863013,5.874520547945205,0.3972602739726027,95.10958904109587,120,4.056818059879999,14.0,15.236842105263158,0.1468493150684931,3934,3934,1.0,C,378,8,45,1001,screen,21.0,2.0,v2.2,False
1153.8,10.10027397260274,9.29972602739726,0.2668493150684931,91.93493150684932,117,5.115049704306835,18.0,19.013422818791945,0.1358904109589041,3878,3878,1.0,C,378,8,45,1001,screen,21.0,4.0,v2.2,False
1213.6,5.032328767123287,3.303013698630137,0.5764383561643835,97.5655577299413,120,3.5712586700411597,12.0,13.903846153846152,0.2158904109589041,4655,4655,1.0,C,378,8,45,1001,screen,28.0,0.0,v2.2,False
1202.4,6.632328767123288,5.5819178082191785,0.3501369863013698,95.32876712328768,119,4.19953870448284,15.0,16.059405940594058,0.1304109589041096,4550,4550,1.0,C,378,8,45,1001,screen,28.0,2.0,v2.2,False
1165.8,9.241643835616438,8.275068493150686,0.3221917808219178,92.89921722113502,117,4.027756974258926,15.0,15.76219512195122,0.1397260273972602,4536,4536,1.0,C,378,8,45,1001,screen,28.0,4.0,v2.2,False
1218.0,4.318904109589041,3.16986301369863,0.383013698630137,97.51174168297456,120,3.1721787617679102,9.0,10.658031088082902,0.1715068493150685,4165,4165,1.0,C,378,8,45,1002,screen,21.0,0.0,v2.2,False
1201.0,7.677260273972602,6.158356164383561,0.5063013698630137,94.95352250489236,120,3.958592302334493,14.0,15.634146341463415,0.1660273972602739,3969,3969,1.0,C,378,8,45,1002,screen,21.0,2.0,v2.2,False
1170.2,10.20164383561644,9.327123287671233,0.2915068493150685,91.93248532289628,119,5.566572531860458,18.0,19.11023622047244,0.1265753424657534,3794,3794,1.0,C,378,8,45,1002,screen,21.0,4.0,v2.2,False
1210.8,4.855890410958904,3.2893150684931505,0.5221917808219179,97.5293542074364,122,3.8462144736685375,12.0,15.25,0.1901369863013698,4592,4592,1.0,C,378,8,45,1002,screen,28.0,0.0,v2.2,False
1203.0,6.931506849315069,5.562191780821918,0.4564383561643835,95.4412915851272,122,3.818557407938461,13.0,14.865384615384617,0.1687671232876712,4620,4620,1.0,C,378,8,45,1002,screen,28.0,2.0,v2.2,False
1176.4,9.52219178082192,8.166027397260274,0.4520547945205479,93.11252446183951,121,4.407140788573155,17.0,18.275229357798164,0.1556164383561643,4571,4571,1.0,C,378,8,45,1002,screen,28.0,4.0,v2.2,False
1216.0,3.9715068493150687,2.3638356164383563,0.5358904109589041,98.3679060665362,119,3.4227469183676704,11.0,12.941747572815531,0.2427397260273972,4088,4088,1.0,C,378,8,45,1003,screen,21.0,0.0,v2.2,False
1181.8,7.791780821917809,6.366575342465754,0.4750684931506849,94.73972602739728,119,4.22560573309718,15.0,16.544642857142858,0.16,3983,3983,1.0,C,378,8,45,1003,screen,21.0,2.0,v2.2,False
1193.2,9.709041095890411,8.331506849315069,0.4591780821917808,92.9711350293542,120,4.628554870308328,16.0,17.173333333333332,0.1550684931506849,3836,3836,1.0,C,378,8,45,1003,screen,21.0,4.0,v2.2,False
1214.2,6.116712328767124,4.175342465753425,0.6471232876712328,96.84980430528375,121,4.430638707989019,14.0,16.752475247524753,0.2284931506849315,4634,4634,1.0,C,378,8,45,1003,screen,28.0,0.0,v2.2,False
1195.0,7.629041095890411,6.014794520547945,0.538082191780822,95.1100782778865,121,4.385598742225036,15.0,16.699115044247787,0.1698630136986301,4599,4599,1.0,C,378,8,45,1003,screen,28.0,2.0,v2.2,False
1182.4,9.238904109589042,7.752876712328767,0.4953424657534246,93.52005870841488,121,4.359266056660426,16.0,16.895833333333332,0.1517808219178082,4557,4557,1.0,C,378,8,45,1003,screen,28.0,4.0,v2.2,False
1216.2,4.938630136986301,3.5627397260273974,0.4586301369863014,97.22847358121332,118,3.211916423830888,11.0,12.989795918367347,0.1835616438356164,4186,4186,1.0,C,378,8,45,1004,screen,21.0,0.0,v2.2,False
1218.4,6.8,5.488219178082192,0.4372602739726027,95.49021526418788,119,3.747952657492757,12.799999999999956,14.51086956521739,0.1545205479452054,3941,3941,1.0,C,378,8,45,1004,screen,21.0,2.0,v2.2,False
1222.0,8.186849315068493,6.978630136986301,0.4027397260273972,94.12866927592954,119,4.251243650828195,15.0,15.901234567901234,0.1315068493150684,3885,3885,1.0,C,378,8,45,1004,screen,21.0,4.0,v2.2,False
1237.2,5.1068493150684935,3.1556164383561645,0.6504109589041096,97.76320939334636,124,4.547276294829033,12.0,18.14754098360656,0.2043835616438356,4641,4641,1.0,C,378,8,45,1004,screen,28.0,0.0,v2.2,False
1222.4,6.962739726027397,5.716712328767123,0.4153424657534246,95.2666340508806,120,4.514078021536951,15.0,16.99264705882353,0.1490410958904109,4564,4564,1.0,C,378,8,45,1004,screen,28.0,2.0,v2.2,False
1211.8,9.283835616438356,7.766575342465753,0.5057534246575343,93.51712328767124,119,4.100102503979463,16.0,16.982758620689655,0.1643835616438356,4557,4557,1.0,C,378,8,45,1004,screen,28.0,4.0,v2.2,False
1215.6,5.708493150684932,3.56,0.7161643835616438,97.46086105675148,120,4.086973741282446,14.0,16.838709677419356,0.2542465753424657,3969,3969,1.0,C,378,8,45,1005,screen,21.0,0.0,v2.2,False
1225.0,5.8591780821917805,4.659178082191781,0.4,96.19716242661448,119,3.666976320192521,12.0,13.570422535211268,0.1534246575342465,4025,4025,1.0,C,378,8,45,1005,screen,21.0,2.0,v2.2,False
1185.4,9.450958904109587,8.17041095890411,0.4268493150684931,93.08610567514675,120,4.625436253839429,16.0,17.04320987654321,0.1468493150684931,3836,3836,1.0,C,378,8,45,1005,screen,21.0,4.0,v2.2,False
1226.0,5.328219178082192,3.3358904109589043,0.6641095890410958,97.61448140900195,123,4.203460139565627,13.0,16.978947368421053,0.2263013698630137,4669,4669,1.0,C,378,8,45,1005,screen,28.0,0.0,v2.2,False
1223.0,6.307945205479452,4.864657534246575,0.4810958904109589,96.08610567514675,119,3.908137512010726,13.0,15.114285714285714,0.1660273972602739,4620,4620,1.0,C,378,8,45,1005,screen,28.0,2.0,v2.2,False
1190.2,8.513972602739726,7.272876712328767,0.4136986301369863,93.87573385518591,119,4.048492632812018,15.0,15.829457364341083,0.1550684931506849,4571,4571,1.0,C,378,8,45,1005,screen,28.0,4.0,v2.2,False
1223.6,4.868493150684931,3.3232876712328765,0.5150684931506849,97.4926614481409,120,3.5756577081905863,12.0,14.336538461538462,0.1978082191780822,3990,3990,1.0,C,378,8,45,1006,screen,21.0,0.0,v2.2,False
1202.2,7.854794520547945,6.099178082191781,0.5852054794520548,95.07681017612524,120,4.324965808856409,15.0,17.120567375886523,0.1506849315068493,3955,3955,1.0,C,378,8,45,1006,screen,21.0,2.0,v2.2,False
1177.0,9.522739726027398,8.603835616438356,0.3063013698630137,92.59148727984343,119,4.869869449451227,17.0,17.682692307692307,0.1260273972602739,3794,3794,1.0,C,378,8,45,1006,screen,21.0,4.0,v2.2,False
1215.4,5.265753424657534,3.4098630136986303,0.6186301369863013,97.5078277886497,120,3.800833068096478,12.0,14.601626016260164,0.2312328767123287,4599,4599,1.0,C,378,8,45,1006,screen,28.0,0.0,v2.2,False
1188.0,7.893150684931506,6.523835616438356,0.4564383561643835,94.58268101761252,120,4.075101197723745,15.0,15.91588785046729,0.1578082191780822,4606,4606,1.0,C,378,8,45,1006,screen,28.0,2.0,v2.2,False
1180.6,9.601095890410958,8.378082191780821,0.4076712328767123,92.8835616438356,119,4.667308724328223,17.0,17.838709677419356,0.1572602739726027,4515,4515,1.0,C,378,8,45,1006,screen,28.0,4.0,v2.2,False
1228.0,4.836164383561644,3.041095890410959,0.5983561643835617,97.81898238747554,121,3.725358597972757,12.0,14.80952380952381,0.2060273972602739,4151,4151,1.0,C,378,8,45,1007,screen,21.0,0.0,v2.2,False
1223.6,7.056986301369863,5.605479452054794,0.4838356164383561,95.42710371819962,119,3.764159920071045,13.0,14.954128440366972,0.1463013698630137,4109,4109,1.0,C,378,8,45,1007,screen,21.0,2.0,v2.2,False
1199.4,8.85095890410959,7.496438356164384,0.4515068493150685,93.70988258317026,119,4.493383343502473,17.0,18.276785714285715,0.1550684931506849,3857,3857,1.0,C,378,8,45,1007,screen,21.0,4.0,v2.2,False
1220.6,4.538630136986302,3.00986301369863,0.5095890410958904,97.76761252446184,122,3.803963089180813,12.0,15.388349514563108,0.1852054794520548,4648,4648,1.0,C,378,8,45,1007,screen,28.0,0.0,v2.2,False
1228.2,7.124383561643835,5.6219178082191785,0.5008219178082192,95.42759295499022,120,3.806069492846755,13.0,15.31304347826087,0.1435616438356164,4662,4662,1.0,C,378,8,45,1007,screen,28.0,2.0,v2.2,False
1203.2,8.62958904109589,7.186301369863013,0.4810958904109589,94.01320939334636,120,4.512993071653459,17.0,18.373831775700936,0.1572602739726027,4564,4564,1.0,C,378,8,45,1007,screen,28.0,4.0,v2.2,False
1213.4,5.524383561643836,3.9446575342465753,0.5265753424657534,96.9481409001957,122,3.890578823371914,12.0,15.632478632478632,0.1813698630136986,4158,4158,1.0,C,378,8,45,1008,screen,21.0,0.0,v2.2,False
1227.8,6.617534246575342,5.039452054794521,0.5260273972602739,95.970156555773,121,3.948478422800768,13.0,16.333333333333332,0.1572602739726027,4025,4025,1.0,C,378,8,45,1008,screen,21.0,2.0,v2.2,False
1212.6,8.72931506849315,7.925479452054795,0.267945205479452,93.16291585127202,119,4.528920326333672,16.0,16.626984126984127,0.1342465753424657,3864,3864,1.0,C,378,8,45,1008,screen,21.0,4.0,v2.2,False
1227.2,5.38027397260274,3.678904109589041,0.5671232876712329,97.2216242661448,122,4.238250649176938,12.0,16.650793650793652,0.1731506849315068,4641,4641,1.0,C,378,8,45,1008,screen,28.0,0.0,v2.2,False
1215.2,6.355068493150685,5.261917808219178,0.3643835616438356,95.62720156555773,119,3.5776103536223154,12.0,13.268456375838928,0.1276712328767123,4690,4690,1.0,C,378,8,45,1008,screen,28.0,2.0,v2.2,False
1196.8,10.522739726027398,9.12054794520548,0.4673972602739726,92.27397260273972,120,6.00891636013678,22.0,25.0625,0.1742465753424657,4410,4410,1.0,C,378,8,45,1008,screen,28.0,4.0,v2.2,False
1224.4,5.412602739726028,3.4547945205479453,0.6526027397260274,97.49804305283756,123,4.765459039358527,14.0,20.387096774193548,0.1972602739726027,4046,4046,1.0,C,378,8,45,1009,screen,21.0,0.0,v2.2,False
1212.4,7.593424657534246,6.122191780821918,0.4904109589041096,94.9716242661448,120,3.9878049501091897,15.0,16.63809523809524,0.1561643835616438,4039,4039,1.0,C,378,8,45,1009,screen,21.0,2.0,v2.2,False
1187.8,8.494794520547945,7.607123287671233,0.2958904109589041,93.47211350293544,120,4.232432768812024,16.0,16.726315789473684,0.1123287671232876,3990,3990,1.0,C,378,8,45,1009,screen,21.0,4.0,v2.2,False
1209.8,5.865753424657535,3.487123287671233,0.7928767123287671,97.59442270058707,121,4.40482376065296,15.0,17.814432989690722,0.2586301369863014,4557,4557,1.0,C,378,8,45,1009,screen,28.0,0.0,v2.2,False
1213.2,7.7315068493150685,6.122191780821918,0.5364383561643835,95.01272015655576,122,4.299915745054059,15.0,17.370689655172413,0.1610958904109589,4592,4592,1.0,C,378,8,45,1009,screen,28.0,2.0,v2.2,False
1187.0,8.45972602739726,7.738082191780822,0.2405479452054794,93.30577299412916,118,4.347771779019884,16.0,16.53846153846154,0.1035616438356164,4515,4515,1.0,C,378,8,45,1009,screen,28.0,4.0,v2.2,False
1181.4,15.733150684931507,8.85041095890411,2.294246575342466,94.14628180039138,128,9.487903320587343,36.0,39.06185567010309,0.30739726027397263,3787,3787,1.0,C,390,8,35,1000,screen,21.0,0.0,v2.2.1,True
1118.8,16.127123287671232,10.985205479452055,1.713972602739726,91.72211350293541,128,7.909871531953394,29.799999999999955,33.07608695652174,0.290958904109589,3682,3682,1.0,C,390,8,35,1000,screen,21.0,2.0,v2.2.1,True
1075.2,16.997808219178083,12.56931506849315,1.4761643835616438,90.0954011741683,124,7.7193789246892655,28.0,30.09259259259259,0.28712328767123285,3542,3542,1.0,C,390,8,35,1000,screen,21.0,4.0,v2.2.1,True
1150.4,14.797260273972602,8.345205479452055,2.1506849315068495,94.46917808219179,127,8.755918621757441,33.0,36.163636363636364,0.30904109589041096,4648,4648,1.0,C,390,8,35,1000,screen,28.0,0.0,v2.2.1,True
1118.8,16.127123287671232,10.985205479452055,1.713972602739726,91.72211350293541,128,7.909871531953394,29.799999999999955,33.07608695652174,0.290958904109589,4445,4445,1.0,C,390,8,35,1000,screen,28.0,2.0,v2.2.1,True
1079.2,17.025205479452055,12.593424657534246,1.4772602739726028,90.07485322896282,125,8.302690609256745,30.0,31.97345132743363,0.2882191780821918,4368,4368,1.0,C,390,8,35,1000,screen,28.0,4.0,v2.2.1,True
1169.2,13.916164383561643,7.963835616438356,1.9841095890410958,94.66095890410958,127,7.84171024015215,27.0,31.229508196721312,0.31232876712328766,3731,3731,1.0,C,390,8,35,1001,screen,21.0,0.0,v2.2.1,True
1096.6,15.932054794520548,10.785205479452054,1.7156164383561643,91.90215264187867,126,7.519257979825626,29.799999999999955,32.84782608695652,0.2980821917808219,3647,3647,1.0,C,390,8,35,1001,screen,21.0,2.0,v2.2.1,True
1090.8,17.688767123287672,12.566575342465754,1.7073972602739727,90.30430528375734,127,8.929033676364726,32.0,35.159574468085104,0.2789041095890411,3472,3472,1.0,C,390,8,35,1001,screen,21.0,4.0,v2.2.1,True
1165.4,14.935890410958905,7.966027397260274,2.3232876712328765,94.96183953033268,128,8.826032417434103,33.0,37.336633663366335,0.31945205479452055,4557,4557,1.0,C,390,8,35,1001,screen,28.0,0.0,v2.2.1,True
1106.0,17.556164383561644,11.447671232876713,2.0361643835616436,91.59686888454011,127,8.236781447465637,32.0,35.56382978723404,0.31232876712328766,4382,4382,1.0,C,390,8,35,1001,screen,28.0,2.0,v2.2.1,True
1081.2,17.987945205479452,12.397260273972602,1.8635616438356164,90.5949119373777,126,7.986410291182215,31.0,33.93684210526316,0.2991780821917808,4312,4312,1.0,C,390,8,35,1001,screen,28.0,4.0,v2.2.1,True
1153.4,15.825753424657535,9.202739726027398,2.2076712328767125,93.75440313111547,129,8.557551220339185,33.0,38.11224489795919,0.31726027397260276,3738,3738,1.0,C,390,8,35,1002,screen,21.0,0.0,v2.2.1,True
1133.2,16.097534246575343,10.143561643835616,1.9846575342465753,92.71526418786692,127,8.120887586259064,30.0,33.86507936507937,0.30082191780821915,3668,3668,1.0,C,390,8,35,1002,screen,21.0,2.0,v2.2.1,True
1100.6,16.98958904109589,12.095890410958905,1.6312328767123287,90.65655577299412,126,8.295092153388843,31.0,33.50515463917526,0.2854794520547945,3591,3591,1.0,C,390,8,35,1002,screen,21.0,4.0,v2.2.1,True
1153.4,15.825753424657535,9.202739726027398,2.2076712328767125,93.75440313111547,129,8.557551220339185,33.0,38.11224489795919,0.31726027397260276,4564,4564,1.0,C,390,8,35,1002,screen,28.0,0.0,v2.2.1,True
1120.6,14.03890410958904,9.100821917808219,1.646027397260274,93.34393346379647,127,7.563120273541205,27.0,31.387755102040817,0.29698630136986304,4515,4515,1.0,C,390,8,35,1002,screen,28.0,2.0,v2.2.1,True
1113.0,16.792876712328766,11.506301369863014,1.7621917808219179,91.29990215264188,126,8.263005014069218,31.0,34.202127659574465,0.28493150684931506,4382,4382,1.0,C,390,8,35,1002,screen,28.0,4.0,v2.2.1,True
1175.6,13.886027397260275,7.437260273972603,2.1495890410958904,95.27886497064578,128,8.697470572086988,33.0,36.87378640776699,0.3019178082191781,3850,3850,1.0,C,390,8,35,1003,screen,21.0,0.0,v2.2.1,True
1109.8,16.405479452054795,10.737534246575342,1.8893150684931508,92.09980430528375,127,8.215436142517085,30.799999999999955,34.95652173913044,0.290958904109589,3605,3605,1.0,C,390,8,35,1003,screen,21.0,2.0,v2.2.1,True
1084.0,16.461369863013697,12.386301369863014,1.3583561643835615,90.15362035225048,124,7.980840769892377,30.0,31.36,0.2778082191780822,3514,3514,1.0,C,390,8,35,1003,screen,21.0,4.0,v2.2.1,True
1169.6,14.836712328767124,7.906301369863014,2.31013698630137,95.00342465753425,127,9.065228423943571,33.0,36.225563909774436,0.3117808219178082,4634,4634,1.0,C,390,8,35,1003,screen,28.0,0.0,v2.2.1,True
1113.2,16.257534246575343,10.568219178082192,1.8964383561643836,92.2573385518591,126,8.118805293833748,30.0,33.96521739130435,0.28986301369863016,4403,4403,1.0,C,390,8,35,1003,screen,28.0,2.0,v2.2.1,True
1112.8,17.172602739726027,12.181917808219177,1.6635616438356164,90.60861056751467,127,8.752212443880772,33.0,35.0,0.2778082191780822,4340,4340,1.0,C,390,8,35,1003,screen,28.0,4.0,v2.2.1,True
1165.6,15.354520547945205,8.455342465753425,2.29972602739726,94.50391389432485,129,9.115054818546586,33.0,38.28440366972477,0.31068493150684934,3745,3745,1.0,C,390,8,35,1004,screen,21.0,0.0,v2.2.1,True
